0,mains,mains,kitchen_outlets,lighting,stove,microwave,washer_dryer,kitchen_outlets,refrigerator,dishwaser,disposal
2011-04-20 00:13:00,,,,,,,,,,,
2011-04-20 00:14:00,,,,,,,,,,,
2011-04-20 00:15:00,,,,,,,,,,,
2011-04-20 00:16:00,,,,,,,,,,,
2011-04-20 00:17:00,,,,,,,,,,,
2011-04-20 00:18:00,,,,,,,,,,,
2011-04-20 00:19:00,,,,,,,,,,,
2011-04-20 00:20:00,33.2158490566,22.0809433962,14.2666666667,8.0,0.933333333333,4.06666666667,2.73333333333,1.0,6.0,0.0,0.0
2011-04-20 00:21:00,33.2443333333,22.0745,14.3125,7.9375,0.875,4.0,2.625,1.0,6.0,0.1875,0.0
2011-04-20 00:22:00,33.214,22.0746666667,14.25,8.0,0.8125,4.0625,2.9375,1.0,6.0,0.125,0.0
2011-04-20 00:23:00,33.088,22.1158333333,14.3125,7.9375,0.875,4.0,3.0,1.0,6.0,0.0625,0.0
2011-04-20 00:24:00,33.2945,22.1385,14.5,8.0,1.0,4.0,2.6875,1.0,6.0,0.125,0.0
2011-04-20 00:25:00,33.2365,22.0783333333,14.1333333333,8.0,0.866666666667,4.0,2.73333333333,1.0,6.0,0.0,0.0
2011-04-20 00:26:00,33.2468333333,22.068,14.25,8.0,1.0,4.0625,2.875,1.0,6.1875,0.0625,0.0
2011-04-20 00:27:00,33.0848333333,22.0253333333,14.1875,8.0,0.8125,4.0,3.0,1.0,6.0,0.0625,0.0
2011-04-20 00:28:00,33.0073333333,22.0066666667,14.375,7.9375,0.875,4.0,3.1875,1.0,6.0625,0.0,0.0
2011-04-20 00:29:00,33.191,145.6885,13.875,8.375,0.6875,4.4375,3.0,1.0,82.9375,0.0,0.0
2011-04-20 00:30:00,33.3766666667,265.68,13.0,8.6875,0.125,4.875,2.9375,1.0,175.9375,0.0,0.0
2011-04-20 00:31:00,33.518,258.4735,13.1875,8.75,0.0625,4.8125,2.1875,1.0,166.125,0.0625,0.0
2011-04-20 00:32:00,33.4751666667,256.587666667,13.3125,8.6875,0.0625,4.8125,2.75,1.0,164.0,0.0625,0.0
2011-04-20 00:33:00,33.5341666667,255.708166667,13.375,8.4375,0.125,4.75,2.875,1.0,162.6875,0.0625,0.0
2011-04-20 00:34:00,33.3678333333,254.7025,13.0,8.625,0.3125,4.8125,2.8125,1.0,161.6875,0.0,0.0
2011-04-20 00:35:00,33.3881666667,253.575,13.0625,8.3125,0.1875,4.8125,2.625,1.0,160.8125,0.0,0.0
2011-04-20 00:36:00,33.3811666667,252.469,13.0,8.2,0.0666666666667,4.53333333333,2.26666666667,1.0,160.533333333,0.0,0.0
2011-04-20 00:37:00,33.2936666667,250.877666667,13.0,8.0625,0.25,4.8125,2.0,1.0,159.5,0.0,0.0
2011-04-20 00:38:00,33.3431666667,251.439333333,13.0625,8.1875,0.0,4.9375,2.25,1.0,158.6875,0.0,0.0
2011-04-20 00:39:00,33.2793333333,251.435833333,13.0,8.125,0.0625,4.875,2.125,1.0,158.0625,0.0,0.0
2011-04-20 00:40:00,33.338,251.127666667,13.375,8.375,0.3125,4.5,2.0625,1.0,157.5625,0.0625,0.0
2011-04-20 00:41:00,33.1648333333,249.838166667,13.125,8.1875,0.3125,4.8125,2.0,1.0,157.0625,0.0,0.0
2011-04-20 00:42:00,33.1126666667,249.699,13.0625,8.1875,0.125,4.8125,2.0625,1.0,156.4375,0.0,0.0
2011-04-20 00:43:00,33.2266666667,249.619333333,13.1875,8.5,0.1875,4.6875,2.125,1.0,156.0625,0.0,0.0
2011-04-20 00:44:00,33.3198333333,249.303166667,13.125,8.3125,0.125,4.75,2.125,1.0,155.0,0.0,0.0
2011-04-20 00:45:00,33.1738333333,248.382833333,13.125,8.3125,0.1875,4.5625,2.0625,1.0,154.4375,0.0,0.0
2011-04-20 00:46:00,33.0931666667,248.1175,13.0,8.3125,0.0,4.75,2.25,1.0,155.0,0.0,0.0
2011-04-20 00:47:00,33.239,248.194333333,13.0625,8.25,0.0625,4.875,2.3125,1.0,154.4375,0.0,0.0
2011-04-20 00:48:00,33.229,248.073166667,13.0625,8.3125,0.0,4.9375,2.1875,1.0,153.375,0.0,0.0
2011-04-20 00:49:00,33.2606666667,246.18,13.0625,8.25,0.125,4.75,2.125,1.0,144.0625,0.0,0.0
2011-04-20 00:50:00,33.3113333333,22.015,14.0,8.0,0.8,4.0,2.53333333333,1.0,6.06666666667,0.0,0.0
2011-04-20 00:51:00,33.3428333333,22.0151666667,14.0,7.9375,1.0,4.0625,2.75,1.0,6.0625,0.0,0.0
2011-04-20 00:52:00,33.2108333333,22.0138333333,14.0,8.0,0.75,4.0,2.625,1.0,6.0,0.0,0.0
2011-04-20 00:53:00,33.3801666667,22.0638333333,14.0625,8.0,0.9375,4.0,2.875,1.0,6.0,0.125,0.0
2011-04-20 00:54:00,33.4065,22.0718333333,14.0,8.0,1.0,4.0,2.8125,1.0,6.0625,0.0625,0.0
2011-04-20 00:55:00,33.3856666667,22.077,14.0625,7.9375,0.875,4.0625,2.5,1.0,6.0,0.0625,0.0
2011-04-20 00:56:00,33.2926666667,22.0716666667,14.0,8.0,0.9375,4.0,2.5,1.0,6.0625,0.125,0.0
2011-04-20 00:57:00,33.3161666667,22.0551666667,14.2,7.86666666667,0.933333333333,4.13333333333,2.26666666667,1.0,6.0,0.0,0.0
2011-04-20 00:58:00,33.183,22.0273333333,14.0,7.94117647059,0.647058823529,4.0,2.11764705882,1.0,6.0,0.0,0.0
2011-04-20 00:59:00,33.1185,21.9526666667,14.0,8.0,0.875,4.0,2.1875,0.9375,6.0625,0.0,0.0
2011-04-20 01:00:00,33.0855,21.9443333333,14.0,8.0,0.875,4.0,2.125,1.0,6.0,0.0,0.0
2011-04-20 01:01:00,32.9978333333,21.8911666667,14.0,8.0,0.8,4.0,2.0,1.0,6.0,0.0666666666667,0.0
2011-04-20 01:02:00,32.8223333333,21.867,14.0625,7.9375,0.8125,4.0,2.1875,1.0,6.0,0.0625,0.0
2011-04-20 01:03:00,32.8855,21.868,14.0,7.9375,0.875,4.0625,2.4375,1.0,6.0625,0.0625,0.0
2011-04-20 01:04:00,32.945,21.8995,14.0,8.0,1.0,4.0,2.0625,1.0,6.0625,0.0,0.0
2011-04-20 01:05:00,32.9891666667,21.951,14.0,7.9375,0.6875,4.125,2.3125,1.0,6.0,0.0,0.0
2011-04-20 01:06:00,32.8836666667,21.8696666667,14.0,8.0,1.0,4.0,2.0,1.0,6.0,0.0625,0.0
2011-04-20 01:07:00,32.9255,21.8568333333,14.0,7.9375,0.875,4.0,2.0625,1.0,6.0625,0.0,0.0
2011-04-20 01:08:00,32.9735,21.9471666667,14.0,7.875,0.625,4.0,2.0625,1.0,6.0625,0.0625,0.0
2011-04-20 01:09:00,32.9681666667,21.868,14.0,8.0,0.9375,4.125,2.375,1.0,6.0,0.0,0.0
2011-04-20 01:10:00,33.0265,21.8546666667,14.0,8.0,0.9375,4.0,2.1875,1.0,6.0,0.0,0.0
2011-04-20 01:11:00,33.0685,21.9115,14.0,7.86666666667,0.866666666667,4.06666666667,2.0,1.0,6.06666666667,0.0,0.0
2011-04-20 01:12:00,33.002,21.9033333333,14.0,7.875,0.6875,4.0,2.125,1.0,6.0,0.125,0.0
2011-04-20 01:13:00,32.9995,21.8583333333,14.0,7.75,0.6875,4.0625,2.0,1.0,6.0,0.0,0.0
2011-04-20 01:14:00,33.0688333333,21.88,14.0,7.9375,0.8125,4.0625,2.0,1.0,6.0625,0.0,0.0
2011-04-20 01:15:00,62.0918333333,22.0163333333,14.0,8.0,0.5625,4.0625,1.875,1.0,6.1875,0.0,0.0
2011-04-20 01:16:00,63.3416666667,21.944,14.0,8.0,0.625,4.0,2.0,1.0,6.0625,0.0625,0.0
2011-04-20 01:17:00,63.0611666667,21.9273333333,14.0,8.0,0.75,4.0625,2.0,1.0,6.0,0.125,0.0
2011-04-20 01:18:00,63.2001666667,22.0073333333,14.0,8.0,0.625,4.0,1.75,0.9375,6.1875,0.0625,0.0
2011-04-20 01:19:00,62.8661666667,21.9418333333,14.0,7.875,0.6875,4.125,2.0625,1.0,6.125,0.0625,0.0
2011-04-20 01:20:00,62.8913333333,21.9533333333,14.0,8.0,0.75,4.0625,2.0,1.0,6.0625,0.0,0.0
2011-04-20 01:21:00,63.0431666667,22.0171666667,14.0,8.0,0.875,4.0,2.125,1.0,6.0625,0.0,0.0
2011-04-20 01:22:00,64.4125,260.573,13.125,8.8125,0.0,4.875,2.0625,1.0625,170.375,0.0,0.0
2011-04-20 01:23:00,64.1465,259.730666667,13.0,8.875,0.0625,4.9375,2.0,1.0,169.625,0.0,0.0
2011-04-20 01:24:00,64.2403333333,256.601666667,13.0,9.0,0.0,4.875,2.0625,0.9375,165.5,0.0,0.0
2011-04-20 01:25:00,64.4926666667,256.854666667,13.0,8.8,0.133333333333,4.86666666667,2.0,1.0,164.666666667,0.0,0.0
2011-04-20 01:26:00,64.3293333333,256.1815,13.0,9.0,0.0625,4.9375,1.9375,1.0,164.5625,0.0,0.0
2011-04-20 01:27:00,64.2353333333,255.104,13.0,8.8125,0.0625,4.875,2.0,1.0,163.5625,0.0,0.0
2011-04-20 01:28:00,64.4711666667,255.047666667,13.0,8.875,0.0,5.0,2.0,1.0,162.375,0.0,0.0
2011-04-20 01:29:00,64.3241666667,253.490833333,13.0,8.9375,0.0625,5.0,2.0,1.0,160.75,0.0,0.0
2011-04-20 01:30:00,63.9551666667,252.133166667,13.0,8.75,0.0,5.0,2.0,1.0,160.125,0.0,0.0
2011-04-20 01:31:00,64.2858333333,252.535,13.0,8.875,0.0625,4.9375,2.1875,0.9375,159.4375,0.0,0.0
2011-04-20 01:32:00,64.1795,252.4115,13.0,8.5,0.0625,4.6875,2.1875,1.0,159.0,0.0,0.0
2011-04-20 01:33:00,64.265,251.503333333,13.0,8.6875,0.125,5.0,2.3125,1.0,158.4375,0.0625,0.0
2011-04-20 01:34:00,64.0898333333,251.0185,13.0,8.75,0.0625,4.875,2.0,1.0,158.1875,0.0,0.0
2011-04-20 01:35:00,64.6351666667,251.878833333,13.0,8.73333333333,0.0,4.93333333333,2.26666666667,1.0,158.066666667,0.0,0.0
2011-04-20 01:36:00,64.5308333333,251.007,13.0,8.875,0.125,4.875,2.75,1.0,157.25,0.0,0.0
2011-04-20 01:37:00,64.8158333333,251.044666667,13.0,8.75,0.0625,4.75,2.0625,1.0,156.8125,0.0,0.0
2011-04-20 01:38:00,65.5011666667,350.264333333,13.0,83.6875,0.0,5.0,1.4375,1.0,157.0625,0.0,0.0
2011-04-20 01:39:00,65.0648333333,377.514833333,12.9375,102.625,0.0,5.0,1.8125,1.0,157.1875,0.0,0.0
2011-04-20 01:40:00,65.3661666667,385.594333333,13.0,107.6875,0.0,5.0,2.5,0.875,156.1875,0.0,0.0
2011-04-20 01:41:00,65.3993333333,391.469333333,13.0,111.4375,0.0,5.0,2.125,0.9375,156.1875,0.0,0.0
2011-04-20 01:42:00,61.0786666667,248.060666667,13.8125,112.3125,0.0,5.0,2.625,0.9375,34.375,0.0,0.0
2011-04-20 01:43:00,33.6365,223.785833333,14.0,111.625,0.125,4.6875,2.875,1.0,6.0625,0.0,0.0
2011-04-20 01:44:00,33.7475,223.244,14.0,111.3125,0.0,4.875,2.75,1.0,6.0,0.0,0.0
2011-04-20 01:45:00,33.4818333333,221.097666667,14.0,110.6875,0.0625,5.0,2.5,1.0,6.0,0.0,0.0
2011-04-20 01:46:00,33.2995,219.5455,14.0,110.5625,0.1875,4.6875,2.4375,1.0,6.0,0.0,0.0
2011-04-20 01:47:00,33.3148333333,219.174666667,14.0625,110.3125,0.125,4.875,2.0625,1.0,6.0,0.0,0.0
2011-04-20 01:48:00,33.2523333333,219.246666667,14.0,110.266666667,0.0,4.86666666667,2.06666666667,1.0,6.0,0.0,0.0
2011-04-20 01:49:00,33.2443333333,218.455333333,14.0,109.9375,0.0,4.875,2.1875,1.0,6.0,0.0,0.0
2011-04-20 01:50:00,33.3471666667,218.372333333,14.0,110.0625,0.1875,4.875,2.5625,1.0,6.0,0.0,0.0
2011-04-20 01:51:00,33.3585,217.996666667,14.0,109.875,0.0,4.875,2.625,1.0,6.0,0.0,0.0
2011-04-20 01:52:00,33.3715,218.124,14.0,110.0,0.0,4.875,2.5625,1.0,6.0625,0.0,0.0
2011-04-20 01:53:00,33.5341666667,219.181333333,14.0,110.125,0.0,4.8125,1.75,1.0,6.0,0.0,0.0
2011-04-20 01:54:00,33.558,219.155666667,14.0,110.466666667,0.0,4.8,1.73333333333,1.0,6.0,0.0,0.0
2011-04-20 01:55:00,33.3723333333,219.503666667,14.0,110.375,0.0,4.8125,1.6875,1.0,6.0625,0.0,0.0
2011-04-20 01:56:00,33.4631666667,220.317833333,14.0,111.1875,0.0625,4.8125,1.25,1.0,6.0625,0.0,0.0
2011-04-20 01:57:00,33.4511666667,220.183333333,14.0625,110.625,0.0,4.875,1.3125,1.0,6.0,0.0,0.0
2011-04-20 01:58:00,33.3778333333,219.863166667,14.0,111.375,0.25,5.0,1.5625,1.0,6.0625,0.0,0.0
2011-04-20 01:59:00,33.5641666667,220.689666667,14.0,111.25,0.125,4.9375,1.125,1.0,6.0625,0.0,0.0
2011-04-20 02:00:00,33.4025,219.851333333,14.0,110.875,0.1875,4.875,1.25,1.0,6.0,0.0,0.0
2011-04-20 02:01:00,33.3293333333,218.890166667,14.0,110.75,0.1875,4.75,1.625,1.0,6.125,0.0,0.0
2011-04-20 02:02:00,33.3591666667,219.6695,14.0,110.4375,0.0625,4.9375,1.0625,1.0,6.0,0.0,0.0
2011-04-20 02:03:00,33.426,219.348333333,14.0,110.066666667,0.0666666666667,4.93333333333,1.46666666667,0.933333333333,6.0,0.0,0.0
2011-04-20 02:04:00,33.4106666667,218.606,14.0,110.25,0.125,4.9375,1.375,1.0,6.0,0.0,0.0
2011-04-20 02:05:00,33.5041666667,219.194166667,14.0,110.3125,0.1875,4.9375,1.1875,0.9375,6.0625,0.0,0.0
2011-04-20 02:06:00,33.5165,218.685666667,14.0625,110.375,0.125,4.8125,1.75,1.0,6.0625,0.0,0.0
2011-04-20 02:07:00,33.393,217.309333333,14.0,109.6875,0.25,4.9375,2.0,1.0,6.0625,0.0,0.0
2011-04-20 02:08:00,33.4691666667,217.537666667,14.0625,109.9375,0.0625,4.875,2.1875,0.9375,6.0625,0.0,0.0
2011-04-20 02:09:00,33.507,217.237,14.0,109.6875,0.375,5.0,2.0,1.0,6.0,0.0,0.0
2011-04-20 02:10:00,33.52,216.663333333,14.0,109.6875,0.1875,4.8125,2.375,1.0,6.0,0.0,0.0
2011-04-20 02:11:00,33.3633333333,216.025,14.0,109.625,0.0625,4.8125,2.25,1.0,6.0,0.0,0.0
2011-04-20 02:12:00,33.3431666667,216.820666667,14.0,108.875,0.0,4.875,1.8125,1.0,6.125,0.0,0.0
2011-04-20 02:13:00,33.349,216.7825,14.0625,108.25,0.125,4.875,1.4375,1.0,6.0,0.0,0.0
2011-04-20 02:14:00,33.4771666667,409.048333333,12.875,108.9375,0.0,5.0,1.5625,1.0,171.0,0.0,0.0
2011-04-20 02:15:00,33.4695,397.988333333,13.0,108.875,0.0,5.0,1.3125,1.0,170.125,0.0,0.0
2011-04-20 02:16:00,33.4913333333,394.833666667,13.0,108.9375,0.0,5.0,1.4375,1.0,165.8125,0.0,0.0
2011-04-20 02:17:00,33.5226666667,393.165,13.0,108.875,0.0,5.0,1.5625,1.0,163.875,0.0,0.0
2011-04-20 02:18:00,33.4006666667,391.589333333,13.0,108.4,0.0,5.0,1.46666666667,1.0,163.466666667,0.0,0.0
2011-04-20 02:19:00,33.5303333333,390.920166667,13.0,108.5,0.0,5.0,1.8125,1.0,162.5625,0.0,0.0
2011-04-20 02:20:00,33.5576666667,390.565333333,13.0,108.25,0.0,5.0,1.6875,1.0,162.125,0.0,0.0
2011-04-20 02:21:00,33.576,389.76,13.0,107.9375,0.0,5.0,2.125,1.0,161.0,0.0,0.0
2011-04-20 02:22:00,33.4426666667,388.358166667,13.0,107.9375,0.0,5.0,1.875,1.0,160.1875,0.0,0.0
2011-04-20 02:23:00,33.602,388.622333333,13.0,108.0,0.0,5.0,2.0625,1.0,159.625,0.0,0.0
2011-04-20 02:24:00,33.6983333333,388.867833333,13.0,107.875,0.0,5.0,2.1875,1.0,159.0625,0.0,0.0
2011-04-20 02:25:00,33.7723333333,387.724333333,13.0,108.1875,0.0,5.0,2.1875,1.0,158.3125,0.0,0.0
2011-04-20 02:26:00,33.8191666667,387.115833333,13.0,108.0,0.0,5.0,2.125,1.0,157.375,0.0,0.0
2011-04-20 02:27:00,33.8706666667,386.784666667,13.0,108.0625,0.0,5.0,1.625,1.0,156.625,0.0,0.0
2011-04-20 02:28:00,33.8476666667,387.056666667,13.0,108.2,0.0,5.0,1.26666666667,1.0,156.933333333,0.0,0.0
2011-04-20 02:29:00,33.9128333333,386.9225,13.0,108.375,0.0,5.0,1.875,1.0,156.4375,0.0,0.0
2011-04-20 02:30:00,33.8748333333,386.4525,13.0,108.117647059,0.0,5.0,1.17647058824,1.0,156.0,0.0,0.0
2011-04-20 02:31:00,33.841,385.918666667,13.0,108.066666667,0.0,5.0,1.46666666667,1.0,155.2,0.0,0.0
2011-04-20 02:32:00,33.7365,385.586166667,13.0,108.0,0.0,5.0,2.25,1.0,155.0625,0.0,0.0
2011-04-20 02:33:00,33.7893333333,367.593,13.125,107.875,0.0625,4.9375,1.75,1.0,136.5625,0.0,0.0
2011-04-20 02:34:00,33.7605,214.385333333,14.0,107.375,0.1875,4.9375,1.375,1.0,6.0,0.0,0.0
2011-04-20 02:35:00,33.8036666667,214.213,14.0,106.8125,0.1875,5.0,1.8125,1.0,6.0,0.0,0.0
2011-04-20 02:36:00,33.8081666667,213.92,14.0,107.0,0.125,4.9375,1.6875,1.0,6.0,0.0,0.0
2011-04-20 02:37:00,33.955,213.9355,14.0,107.0625,0.0,5.0,1.3125,1.0,6.0,0.0,0.0
2011-04-20 02:38:00,33.8996666667,213.87,14.0,106.875,0.0,4.9375,1.8125,1.0,6.0625,0.0,0.0
2011-04-20 02:39:00,34.0101666667,214.090833333,14.0,107.0625,0.1875,4.75,1.9375,1.0,6.0625,0.0,0.0
2011-04-20 02:40:00,34.0323333333,214.013333333,14.0,107.0,0.25,4.9375,1.75,1.0,6.0625,0.0,0.0
2011-04-20 02:41:00,33.9715,213.626833333,14.0,107.333333333,0.0666666666667,4.93333333333,1.53333333333,1.0,6.0,0.0,0.0
2011-04-20 02:42:00,33.932,213.4555,14.0,107.5,0.0625,4.9375,2.0625,1.0,6.0,0.0,0.0
2011-04-20 02:43:00,34.0433333333,213.538666667,14.0,107.6875,0.1875,4.875,1.3125,1.0,6.0,0.0,0.0
2011-04-20 02:44:00,34.0768333333,213.687166667,14.0,107.25,0.0625,4.8125,2.3125,1.0,6.125,0.0,0.0
2011-04-20 02:45:00,34.1066666667,213.958833333,14.0,107.3125,0.1875,4.875,2.125,1.0,6.0,0.0,0.0
2011-04-20 02:46:00,34.064,214.208833333,14.0,106.9375,0.125,5.0,2.4375,1.0,6.0625,0.0,0.0
2011-04-20 02:47:00,33.9991666667,214.673,14.0,107.0625,0.3125,4.9375,2.0,1.0,6.125,0.0,0.0
2011-04-20 02:48:00,33.9273333333,214.612666667,14.0,107.125,0.0625,4.9375,2.125,1.0,6.125,0.0,0.0
2011-04-20 02:49:00,34.0193333333,214.561,14.0,106.875,0.3125,4.875,2.125,1.0,6.125,0.0,0.0
2011-04-20 02:50:00,33.9655,213.989833333,14.0,107.25,0.125,4.875,1.6875,1.0,6.0625,0.0,0.0
2011-04-20 02:51:00,33.778,212.689666667,14.0,107.0,0.25,4.9375,1.5625,1.0,6.0,0.0,0.0
2011-04-20 02:52:00,33.6498333333,212.298666667,14.0,106.6,0.0666666666667,4.8,1.53333333333,1.0,6.0,0.0,0.0
2011-04-20 02:53:00,33.7255,212.231333333,14.0,106.6875,0.25,5.0,1.5625,1.0,6.0625,0.0,0.0
2011-04-20 02:54:00,33.8063333333,212.542833333,14.0,106.1875,0.1875,4.9375,1.25,1.0,6.0,0.0,0.0
2011-04-20 02:55:00,33.8105,212.804333333,14.0,106.3125,0.0625,4.875,1.6875,1.0,6.0625,0.0,0.0
2011-04-20 02:56:00,33.7051666667,211.902333333,14.0,106.1875,0.125,4.875,1.8125,0.9375,6.0625,0.0,0.0
2011-04-20 02:57:00,33.7021666667,211.752333333,14.0625,107.0,0.25,4.8125,2.375,1.0,6.0625,0.0,0.0
2011-04-20 02:58:00,33.6425,211.771166667,14.0,106.625,0.125,4.8125,1.6875,1.0,6.0,0.0,0.0
2011-04-20 02:59:00,33.7886666667,212.154166667,14.0625,106.3125,0.25,4.875,1.4375,1.0,6.0,0.0,0.0
2011-04-20 03:00:00,33.7163333333,211.138,14.0,106.0,0.25,4.8125,1.6875,1.0,6.0,0.0,0.0
2011-04-20 03:01:00,33.6495,211.290166667,14.0,106.1875,0.0625,4.8125,1.6875,1.0,6.0,0.0,0.0
2011-04-20 03:02:00,33.5553333333,211.3255,14.0,106.3125,0.0,4.875,2.0,1.0,6.0,0.0,0.0
2011-04-20 03:03:00,33.66,211.827,14.0,106.25,0.0625,4.9375,1.8125,1.0,6.0,0.0,0.0
2011-04-20 03:04:00,33.6403333333,212.047333333,14.0,106.533333333,0.0666666666667,4.73333333333,1.86666666667,1.0,6.06666666667,0.0,0.0
2011-04-20 03:05:00,33.5610169492,212.155084746,14.0,106.375,0.0,5.0,1.75,1.0,6.0,0.0,0.0
2011-04-20 03:06:00,33.744,355.480166667,13.3125,106.6875,0.0,4.9375,1.5625,1.0,127.8125,0.0,0.0
2011-04-20 03:07:00,33.6855,396.937833333,13.0,106.5625,0.0,5.0,1.8125,1.0,174.1875,0.0,0.0
2011-04-20 03:08:00,33.6511666667,392.098833333,13.0,106.625,0.0,5.0,1.875,1.0,167.1875,0.0,0.0
2011-04-20 03:09:00,33.7485,390.0685,13.0,106.375,0.0,5.0,2.0,1.0,165.3125,0.0625,0.0
2011-04-20 03:10:00,33.7881666667,390.289166667,13.0,106.4375,0.0,5.0,2.5,1.0,164.375,0.0625,0.0
2011-04-20 03:11:00,33.572,388.017,13.0,105.9375,0.0,5.0,2.1875,1.0,163.3125,0.0,0.0
2011-04-20 03:12:00,33.6478333333,388.898,13.0,106.125,0.0,5.0,2.5,1.0,162.5,0.0,0.0
2011-04-20 03:13:00,33.6095,386.637833333,13.0,106.0,0.0,5.0,2.125,1.0,161.5625,0.0,0.0
2011-04-20 03:14:00,33.7381666667,387.833,13.0,106.625,0.0,5.0,2.5,1.0,161.0,0.0625,0.0
2011-04-20 03:15:00,33.6246666667,386.056833333,13.0,106.1875,0.0,5.0,1.875,1.0,160.125,0.0,0.0
2011-04-20 03:16:00,33.7173333333,386.137333333,13.0,106.5625,0.0,5.0,2.0,1.0,159.5,0.0,0.0
2011-04-20 03:17:00,33.7716666667,384.507,13.0,106.6875,0.0,5.0,1.875,1.0,158.8125,0.0,0.0
2011-04-20 03:18:00,33.6898333333,384.291166667,13.0,106.75,0.0,5.0,2.5625,1.0,158.25,0.0,0.0
2011-04-20 03:19:00,33.794,384.229166667,13.0,106.375,0.0,5.0,2.125,1.0,157.75,0.0,0.0
2011-04-20 03:20:00,33.8836666667,384.3285,13.0,106.875,0.0,5.0,2.0,1.0,156.75,0.0,0.0
2011-04-20 03:21:00,33.972,384.854166667,13.0,106.3125,0.0,5.0,2.5625,1.0,157.1875,0.0,0.0
2011-04-20 03:22:00,33.7921666667,383.567166667,13.0,106.266666667,0.0,5.0,2.26666666667,1.0,156.533333333,0.0,0.0
2011-04-20 03:23:00,33.8785,384.400833333,13.0,106.5,0.0,5.0,2.6875,1.0,156.1875,0.0,0.0
2011-04-20 03:24:00,33.81,383.423,13.0,106.5,0.0,5.0,2.375,1.0,156.1875,0.0,0.0
2011-04-20 03:25:00,33.7798333333,380.742833333,13.0,106.5625,0.0,5.0,2.8125,1.0,155.5625,0.0,0.0
2011-04-20 03:26:00,33.7868333333,212.4935,14.0,106.0625,0.0,4.9375,2.8125,1.0,6.0625,0.0,0.0
2011-04-20 03:27:00,33.7066666667,212.2175,14.0,105.8125,0.0,4.9375,2.5,1.0,6.1875,0.0,0.0
2011-04-20 03:28:00,33.8265,213.025666667,14.0,105.8125,0.0625,4.9375,2.125,1.0,6.125,0.0,0.0
2011-04-20 03:29:00,33.6851666667,104.8385,14.0625,44.5625,0.6875,4.3125,2.3125,1.0,6.0625,0.0,0.0
2011-04-20 03:30:00,33.6283333333,22.1426666667,14.0625,8.0,0.875,4.0,2.375,1.0,6.1875,0.0,0.0
2011-04-20 03:31:00,33.5536666667,22.1275,14.25,7.9375,0.875,4.0,2.375,1.0,6.0625,0.0625,0.0
2011-04-20 03:32:00,33.4826666667,22.0808333333,14.0625,8.0,0.8125,4.0,2.625,1.0,6.0625,0.0,0.0
2011-04-20 03:33:00,33.6578333333,22.1473333333,14.0625,8.0,0.9375,4.1875,2.4375,1.0,6.375,0.0,0.0
2011-04-20 03:34:00,33.706,22.1433333333,14.375,8.0,0.9375,4.0625,2.125,1.0,6.0,0.0,0.0
2011-04-20 03:35:00,33.7413333333,22.1451666667,14.125,7.9375,0.75,4.1875,2.5,1.0,6.0,0.0,0.0
2011-04-20 03:36:00,33.7761666667,22.1988333333,14.1875,7.9375,0.9375,4.0625,2.375,1.0,6.125,0.0,0.0
2011-04-20 03:37:00,33.7111666667,22.1548333333,14.1333333333,8.0,1.0,4.13333333333,2.6,1.0,6.06666666667,0.0,0.0
2011-04-20 03:38:00,33.597,22.2158333333,14.3125,8.0,0.8125,4.0,2.125,1.0,6.0625,0.0,0.0
2011-04-20 03:39:00,33.746,22.24,14.625,8.0,1.0,4.0,1.9375,1.0,6.0625,0.0,0.0
2011-04-20 03:40:00,33.7305,22.2221666667,14.3125,7.9375,0.875,4.0,2.0625,1.0,6.1875,0.0,0.0
2011-04-20 03:41:00,33.7355,22.2216666667,14.3125,8.0,0.875,4.0625,2.3125,1.0,6.0625,0.0,0.0
2011-04-20 03:42:00,33.6558333333,22.2295,14.5625,8.0,0.8125,4.0,2.0,1.0,6.125,0.0,0.0
2011-04-20 03:43:00,33.7428333333,22.2471666667,14.5,8.0,1.0,4.0,2.1875,1.0,6.125,0.0,0.0
2011-04-20 03:44:00,33.7776666667,22.2528333333,14.5,8.0,0.9375,4.0,2.0,1.0,6.1875,0.0,0.0
2011-04-20 03:45:00,32.3526666667,22.2495,13.625,8.0,1.0,4.0625,1.9375,1.0,6.0,0.0,0.0
2011-04-20 03:46:00,14.9548333333,22.2523333333,0.125,8.0,0.75,4.0625,2.0,1.0,6.0625,0.0,0.0
2011-04-20 03:47:00,14.9608333333,22.2426666667,0.25,8.0,0.75,4.125,1.9375,1.0,6.0,0.0,0.0
2011-04-20 03:48:00,14.9268333333,22.2563333333,0.2,8.0,0.733333333333,4.06666666667,1.93333333333,1.0,6.0,0.0,0.0
2011-04-20 03:49:00,15.0141666667,22.3156666667,0.294117647059,8.0,0.823529411765,4.05882352941,2.17647058824,1.0,6.29411764706,0.0588235294118,0.0
2011-04-20 03:50:00,15.0305,22.3321666667,0.4,8.0,0.933333333333,4.06666666667,1.93333333333,1.0,6.06666666667,0.0,0.0
2011-04-20 03:51:00,15.039,22.3153333333,0.4375,8.0,0.75,4.0625,1.625,1.0,6.125,0.0,0.0
2011-04-20 03:52:00,14.9883333333,22.3343333333,0.5,8.0,0.75,4.0,2.0,1.0,6.25,0.0,0.0
2011-04-20 03:53:00,15.0376666667,22.3485,0.125,8.0,0.9375,4.0625,1.625,1.0,6.0625,0.0,0.0
