0,mains,mains,microwave,lighting,outlets_unknown,furance,outlets_unknown,washer_dryer,washer_dryer,subpanel,subpanel,electric_heat,electric_heat,lighting,outlets_unknown,bathroom_gfi,lighting,refrigerator,lighting,dishwaser,disposal,electronics,lighting,kitchen_outlets,kitchen_outlets,outdoor_outlets
2011-04-19 22:43:00,538.256666667,315.407666667,4.0,0.0,117.0625,5.5625,1.0,0.0,0.0,12.5,7.5,0.0,0.0,3.0,0.0,1.0,0.0,163.25,118.0,0.0,0.0,5.9375,375.3125,0.0,2.5,0.0
2011-04-19 22:44:00,534.970833333,312.879166667,3.86666666667,0.0,117.0,5.33333333333,1.0,0.0,0.0,12.5,7.33333333333,0.0,0.0,3.0,0.0,1.0,0.0,162.066666667,118.0,0.0,0.0,5.66666666667,374.833333333,0.0,2.5,0.0
2011-04-19 22:45:00,535.329375,312.56,3.75,0.0,117.0,5.75,0.75,0.0,0.0,12.5,7.5,0.0,0.0,3.0,0.0,1.0,0.0,161.75,118.0,0.0,0.0,6.25,375.0,0.0,2.5,0.0
2011-04-19 22:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 22:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-19 23:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 00:20:00,520.544181818,437.240909091,92.8666666667,0.0,176.8,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,2.93333333333,0.0,1.0,0.0,0.733333333333,117.0,0.0,0.0666666666667,125.333333333,364.0,0.0,1.66666666667,0.0
2011-04-20 00:21:00,520.727,446.724166667,92.5333333333,0.0,176.666666667,4.93333333333,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.866666666667,117.0,0.0,0.0,113.833333333,364.333333333,0.0,1.66666666667,0.0
2011-04-20 00:22:00,520.2535,452.574166667,92.6666666667,0.0,176.333333333,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.866666666667,116.8,0.0,0.0,158.666666667,363.166666667,0.0,1.16666666667,0.0
2011-04-20 00:23:00,521.1945,752.660166667,92.8,0.0,176.866666667,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.266666666667,117.0,0.0,0.466666666667,315.666666667,362.5,0.0,0.333333333333,0.0
2011-04-20 00:24:00,521.121666667,499.821,92.8666666667,0.0,176.8,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.733333333333,116.933333333,0.0,0.133333333333,189.0,364.0,0.0,0.833333333333,0.0
2011-04-20 00:25:00,520.019,473.135333333,92.3125,0.0,176.375,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.6875,116.6875,0.0,0.0625,175.78125,363.125,0.0,1.25,0.0
2011-04-20 00:26:00,519.213166667,494.771,92.6666666667,0.0,176.2,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.733333333333,116.4,0.0,0.0666666666667,199.833333333,362.333333333,0.0,1.16666666667,0.0
2011-04-20 00:27:00,517.213166667,678.3775,92.2,0.0,176.0,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,2.93333333333,0.0,1.0,0.0,0.266666666667,116.2,0.0,0.4,285.166666667,361.666666667,0.0,0.333333333333,0.0
2011-04-20 00:28:00,516.6855,871.1215,92.0666666667,0.0,176.0,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,2.86666666667,0.0,1.0,0.0,0.0,116.133333333,0.0,0.933333333333,473.166666667,361.333333333,0.166666666667,0.666666666667,0.0
2011-04-20 00:29:00,515.837,846.5005,92.0666666667,0.0,176.0,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,2.8,0.0,1.0,0.0,0.0666666666667,116.066666667,0.0,0.666666666667,402.0,361.0,0.166666666667,0.666666666667,0.0
2011-04-20 00:30:00,516.339166667,564.2045,92.0666666667,0.0,175.933333333,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,2.86666666667,0.0,1.0,0.0,0.533333333333,115.933333333,0.0,0.4,175.666666667,361.833333333,0.166666666667,1.16666666667,0.0
2011-04-20 00:31:00,517.61,322.4795,92.1333333333,0.0,176.0,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.933333333333,116.0,0.0,0.0,31.6666666667,362.833333333,0.0,2.33333333333,0.0
2011-04-20 00:32:00,543.294166667,322.175333333,92.4375,0.0,176.0625,5.0,1.0,0.0,0.0,12.5,4.84375,0.0,0.0,3.0,0.0,0.9375,29.5,0.75,116.0,0.0,0.0,35.15625,362.5,0.0,2.1875,0.0
2011-04-20 00:33:00,635.358,312.265833333,92.4,0.0,176.0,5.0,1.0,0.0,0.0,12.5,4.83333333333,0.0,0.0,3.0,0.0,0.866666666667,118.0,8.53333333333,116.0,0.0,0.0,18.0,362.666666667,0.0,2.5,0.0
2011-04-20 00:34:00,634.6725,296.560833333,92.1333333333,0.0,175.6,4.93333333333,1.0,0.0,0.0,12.5,4.33333333333,0.0,0.0,3.0,0.0,0.8,117.8,4.26666666667,116.0,0.0,0.0,5.83333333333,362.5,0.0,2.5,0.0
2011-04-20 00:35:00,632.403333333,290.843333333,92.0666666667,0.0,175.0,5.0,1.0,0.0,0.0,12.5,4.83333333333,0.0,0.0,3.0,0.0,0.666666666667,117.533333333,0.0,115.933333333,0.0,0.0,5.5,362.5,0.0,2.5,0.0
2011-04-20 00:36:00,635.007166667,291.190166667,92.2,0.0,175.0,5.0,1.0,0.0,0.0,12.5,5.0,0.0,0.0,3.0,0.0,0.666666666667,118.0,0.0,116.0,0.0,0.0,5.83333333333,362.666666667,0.0,2.5,0.0
2011-04-20 00:37:00,635.836833333,291.007333333,92.0666666667,0.0,175.0,4.93333333333,1.0,0.0,0.0,12.5,4.66666666667,0.0,0.0,3.0,0.0,0.466666666667,118.0,0.0,116.0,0.0,0.0,5.66666666667,363.166666667,0.0,2.5,0.0
2011-04-20 00:38:00,557.745833333,361.816333333,92.8,0.0,175.933333333,5.0,1.0,0.0,0.0,12.5,65.8333333333,0.0,0.0,3.0,0.0,0.8,39.5333333333,0.6,116.666666667,0.0,0.0,5.83333333333,364.666666667,0.0,2.5,0.0
2011-04-20 00:39:00,521.1155,478.292333333,92.8666666667,0.0,176.0,5.0,1.0,0.0,0.0,12.5,188.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,116.733333333,0.0,0.0,6.33333333333,365.0,0.0,2.5,0.0
2011-04-20 00:40:00,521.226333333,560.305166667,92.6,0.0,176.0,5.0,1.0,0.0,0.0,12.5,266.0,0.0,0.0,3.0,0.0,1.0,0.0,0.866666666667,116.266666667,0.0,0.0,6.16666666667,365.0,0.0,2.5,0.0
2011-04-20 00:41:00,519.514666667,629.2535,92.0666666667,0.0,175.2,5.0,0.866666666667,0.0,0.0,12.5,343.0,0.0,0.0,3.0,0.0,0.866666666667,0.0,0.866666666667,116.133333333,0.0,0.0,5.66666666667,363.666666667,0.0,2.5,0.0
2011-04-20 00:42:00,521.211666667,660.021,92.2857142857,0.0,175.642857143,5.0,0.928571428571,0.0,0.0,12.5,374.642857143,0.0,0.0,2.92857142857,0.0,0.714285714286,0.0,0.857142857143,116.285714286,0.0,0.0,6.25,364.285714286,0.0,2.5,0.0
2011-04-20 00:43:00,521.716833333,526.898,92.75,0.0,176.0,5.0,1.0,0.0,0.0,12.5,241.09375,0.0,0.0,3.0,0.0,0.9375,0.0,0.9375,116.5,0.0,0.0,5.46875,364.84375,0.0,2.5,0.0
2011-04-20 00:44:00,521.868833333,644.622,92.6428571429,0.0,176.0,5.0,1.0,0.0,0.0,12.6785714286,190.714285714,0.0,0.0,3.0,0.0,1.0,0.0,145.857142857,116.5,0.0,0.0,6.25,365.0,0.0,2.32142857143,0.0
2011-04-20 00:45:00,519.338,745.812,92.3125,0.0,175.4375,5.0,1.0,0.0,0.0,12.5,286.71875,0.0625,0.0,3.0,0.0,1.0,0.0,174.8125,116.0,0.0,0.0,6.40625,363.4375,0.0,2.5,0.0
2011-04-20 00:46:00,552.643833333,765.84,92.25,0.0,175.75,5.0,0.875,0.0,0.0,12.5,309.53125,0.1875,0.0,3.0,0.0,1.0,0.0,171.8125,116.5625,0.0,0.0,6.40625,391.40625,0.0,2.5,0.0
2011-04-20 00:47:00,557.9895,766.385666667,92.5,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.142857142857,0.0,3.0,0.0,1.0,0.0,171.428571429,116.785714286,0.0,0.0,6.60714285714,395.0,0.0,2.5,0.0
2011-04-20 00:48:00,555.612666667,765.479833333,92.2,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.133333333333,0.0,3.0,0.0,1.0,0.0,170.333333333,116.666666667,0.0,0.0,6.0,392.666666667,0.0,2.5,0.0
2011-04-20 00:49:00,555.1115,765.1785,92.7333333333,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.133333333333,0.0,3.0,0.0,0.933333333333,0.0,170.066666667,116.733333333,0.0,0.0,6.16666666667,392.5,0.0,2.5,0.0
2011-04-20 00:50:00,554.272166667,764.265166667,92.375,0.0,175.9375,5.0,1.0,0.0,0.0,12.5,310.0,0.0625,0.0,3.0,0.0,1.0,0.0,169.375,117.0,0.0,0.0,6.25,392.34375,0.0,2.5,0.0
2011-04-20 00:51:00,552.979333333,762.8705,92.125,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.1875,0.0,3.0,0.0,1.0,0.0,168.1875,116.8125,0.0,0.0,6.09375,392.5,0.0,2.5,0.0
2011-04-20 00:52:00,553.233833333,762.7345,92.4,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.2,0.0,3.0,0.0,1.0,0.0,167.266666667,116.933333333,0.0,0.0,5.83333333333,392.5,0.0,2.5,0.0
2011-04-20 00:53:00,551.635333333,761.646666667,92.625,0.0,176.0625,5.0,1.0,0.0,0.0,12.5,310.0,0.0,0.0,3.0,0.0,1.0,0.0,166.75,116.5,0.0,0.0,6.40625,390.9375,0.0,2.5,0.0
2011-04-20 00:54:00,550.57,761.032833333,92.625,0.0,176.0,5.0,1.0,0.0,0.0,12.5,310.0,0.0625,0.0,3.0,0.0,1.0,0.0,165.8125,116.375,0.0,0.0,5.78125,390.0,0.0,2.5,0.0
2011-04-20 00:55:00,551.086833333,845.594666667,92.7333333333,0.0,176.066666667,5.0,0.733333333333,0.0,0.0,12.5,388.333333333,0.733333333333,0.0,3.0,0.0,1.0,0.0,165.2,116.866666667,0.0,0.0,6.16666666667,390.0,0.0,2.5,0.0
2011-04-20 00:56:00,552.110689655,878.745344828,92.875,0.0,176.0,5.0,0.75,0.0,0.0,12.5,427.5,1.0,0.0,3.0,0.0,1.0,0.0,164.6875,116.8125,0.0,0.0,6.09375,390.15625,0.0,2.5,0.0
2011-04-20 00:57:00,551.227966102,876.836271186,92.5625,0.0,176.0,5.0,0.9375,0.0,0.0,12.5,427.34375,1.0,0.0,3.0,0.0,1.0,0.0,163.125,116.5,0.0,0.0625,6.25,390.0,0.0,2.5,0.0
2011-04-20 00:58:00,550.9155,874.671666667,92.6875,0.0,175.6875,5.0,0.8125,0.0,0.0,12.5,426.71875,1.0,0.0,3.0,0.0,1.0,0.0,162.25,116.5625,0.0,0.0,6.40625,389.53125,0.0,2.5,0.0
2011-04-20 00:59:00,549.612033898,887.426271186,92.0666666667,0.0,175.066666667,5.0,0.933333333333,0.0,0.0,12.5,444.166666667,0.933333333333,0.0,3.0,0.0,1.0,0.0,161.733333333,116.0,0.0,0.0,6.5,389.0,0.0,2.5,0.0
2011-04-20 01:00:00,549.519830508,948.548135593,92.0,0.0,175.0,5.0,0.8125,0.0,0.0,12.5,498.4375,1.0,0.0,3.0,0.0,0.9375,0.0,160.875,116.0,0.0,0.0,5.625,388.90625,0.0,2.5,0.0
2011-04-20 01:01:00,551.690833333,960.854833333,91.5625,0.0,175.0,5.0,0.6875,0.0,0.0,12.5,515.0,1.0,0.0,3.0,0.0,0.875,0.0,160.8125,116.0,0.0,0.0,5.78125,391.25,0.0,2.5,0.0
2011-04-20 01:02:00,557.08862069,960.638965517,91.875,0.0,175.0,5.0,0.875,0.0,0.0,12.5,515.15625,1.0,0.0,3.0,0.0,1.0,0.0,159.6875,116.0,0.0,0.0,6.5625,395.0,0.0,2.5,0.0
2011-04-20 01:03:00,556.316271186,676.557288136,91.875,0.0,175.0,5.0,0.875,0.0,0.0,12.5,256.40625,0.25,0.0,3.0,0.0,1.0,0.0,158.8125,116.0,0.125,0.0,6.71875,394.84375,0.0,2.34375,0.0
2011-04-20 01:04:00,557.055166667,564.175666667,92.5333333333,0.0,175.333333333,5.0,1.0,0.0,0.0,12.5,127.5,0.0,0.0,3.0,0.0,1.0,0.0,158.333333333,116.266666667,0.266666666667,0.0,7.0,394.666666667,0.0,2.33333333333,0.0
2011-04-20 01:05:00,558.645166667,566.8985,92.6666666667,0.0,175.8,5.0,1.0,0.0,0.0,12.5,127.5,0.0,0.0,3.0,0.0,1.0,0.0,157.8,116.6,0.0,0.0,6.33333333333,395.333333333,0.0,2.5,0.0
2011-04-20 01:06:00,555.769666667,563.547333333,92.2,0.0,175.0,5.0,1.0,0.0,0.0,12.5,127.333333333,0.0,0.0,3.0,0.0,1.0,0.0,157.266666667,116.0,0.0,0.0,6.33333333333,394.833333333,0.0,2.33333333333,0.0
2011-04-20 01:07:00,555.637666667,562.846166667,92.3125,0.0,175.0,4.9375,1.0,0.0,0.0,12.5,127.5,0.0,0.0,3.0,0.0,1.0,0.0,156.625,116.0625,0.0,0.0,5.78125,394.84375,0.0,2.5,0.0
2011-04-20 01:08:00,559.859166667,566.7515,92.9285714286,0.0,176.071428571,5.0,1.0,0.0,0.0,12.6785714286,127.5,0.0,0.0,3.0,0.0,1.0,0.0,156.714285714,117.0,0.0,0.0,6.60714285714,396.428571429,0.0,2.5,0.0
2011-04-20 01:09:00,555.408833333,521.171166667,92.2666666667,0.0,175.133333333,5.0,1.0,0.0,0.0,12.6666666667,173.166666667,0.0,0.0,3.0,0.0,0.866666666667,0.0,63.1333333333,116.133333333,0.0,0.0666666666667,5.66666666667,394.833333333,0.0,2.5,0.0
2011-04-20 01:10:00,554.029166667,626.196333333,92.0,0.0,175.0,5.0,1.0,0.0,0.0,12.5,330.5,0.0,0.0,3.0,0.0,0.4,0.0,0.733333333333,116.0,0.0,0.0,6.33333333333,393.333333333,0.0,2.5,0.0
2011-04-20 01:11:00,562.2,550.560833333,92.3333333333,0.0,175.533333333,5.0,1.0,0.0,0.0,17.5,267.666666667,0.0,0.0,3.0,0.0,0.8,0.0,0.933333333333,116.333333333,0.0,0.0,5.83333333333,395.5,0.0,2.5,0.0
2011-04-20 01:12:00,562.041,532.464333333,92.3333333333,0.0,175.533333333,5.0,1.0,0.0,0.0,17.5,243.5,0.0,0.0,3.0,0.0,0.866666666667,0.0,1.0,116.4,0.0,0.0,6.16666666667,394.5,0.0,2.5,0.0
2011-04-20 01:13:00,559.8045,530.091333333,92.0,0.0,175.0,5.0,1.0,0.0,0.0,17.5,242.5,0.0,0.0,3.0,0.0,0.8,0.0,1.0,116.0,0.0,0.0,6.16666666667,393.666666667,0.0,2.5,0.0
2011-04-20 01:14:00,559.621666667,531.03,92.1428571429,0.0,175.214285714,4.92857142857,1.0,0.0,0.0,17.5,242.857142857,0.0,0.0,3.0,0.0,0.5,0.0,0.928571428571,116.142857143,0.0,0.0,5.89285714286,393.392857143,0.0,2.5,0.0
2011-04-20 01:15:00,562.927666667,534.457,92.4,0.0,175.866666667,5.0,1.0,0.0,0.0,17.5,244.5,0.0,0.0,3.0,0.0,1.0,0.0,1.0,116.533333333,0.0,0.0,6.16666666667,394.333333333,0.0,2.5,0.0
2011-04-20 01:16:00,554.933103448,530.565862069,92.0,0.0,175.0,5.0,0.923076923077,0.0,0.0,17.5,242.5,0.0,0.0,3.0,0.0,0.769230769231,0.0,1.0,116.0,0.0,0.0,5.96153846154,389.807692308,0.0,2.5,0.0
2011-04-20 01:17:00,531.96125,530.681875,92.0,0.0,175.0,5.0,1.0,0.0,0.0,17.5,242.5,0.0,0.0,3.0,0.0,1.0,0.0,1.0,116.0,0.0,0.0,5.83333333333,370.0,0.0,2.5,0.0
2011-04-20 01:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 01:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-20 02:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,
